edge_id,source_node_id,relation_type,target_node_id,event_time,available_at,valid_from,valid_to,split,prediction_time_safe,source_news_id,source_url,evidence_text,confidence,extraction_method,review_status,attributes_json,dataset_version,graph_version,kg_layer,quality_tier,validation_basis,allowed_use,layered_release_version
edge:719f87f10dd0e6d2fe5a53c7,stock:SHS,RELATED_TO,stock:VND,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Chứng khoán"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:73cf75722d868fbf9488580d,stock:HCM,RELATED_TO,stock:SSI,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Chứng khoán"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:73e09597e52d3ea0a8e04f62,stock:SHS,RELATED_TO,stock:VIX,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Chứng khoán"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:74e952f6c903048da13dbe55,stock:DHG,RELATED_TO,stock:IMP,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Dược phẩm"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:78a972981e1c2a437423d96b,stock:PC1,RELATED_TO,stock:POW,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Điện"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:7bea42532e89c7aab015024c,stock:HCM,RELATED_TO,stock:VND,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Chứng khoán"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:81b9f113ff53bd170c002bdd,stock:ANV,RELATED_TO,stock:ASM,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Thủy sản"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:81c2079e7c8cddf7d1c887e0,stock:STB,RELATED_TO,stock:TCB,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Ngân hàng"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:84e5801135fd98d5b89a4571,stock:HCM,RELATED_TO,stock:VCI,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Chứng khoán"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:8b0c402dcb0d6228d1067409,stock:CTG,RELATED_TO,stock:VPB,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Ngân hàng"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:8d820e14a883e717e8989aec,stock:MBB,RELATED_TO,stock:STB,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Ngân hàng"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:8f1047fc7f0fb9c973549497,stock:CMG,RELATED_TO,stock:FPT,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Công nghệ"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:8f33ca28fc46490992aedf8e,stock:CTG,RELATED_TO,stock:MBB,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Ngân hàng"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:8f9c107e5d5caece3d05d77b,stock:VHM,RELATED_TO,stock:VRE,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Bất động sản"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:8fca6de3db4e54460584be4c,stock:TCB,RELATED_TO,stock:VCB,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Ngân hàng"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:94d70c99e7e30ec88c297423,stock:BID,RELATED_TO,stock:CTG,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Ngân hàng"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:96eea7cb4b71dd2e42e5d90b,stock:PLX,RELATED_TO,stock:PVS,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Dầu khí"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:97b987f03bd9687104641d2c,stock:NVL,RELATED_TO,stock:PDR,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Bất động sản"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:9e47fd0f63f8857a464f34ed,stock:GAS,RELATED_TO,stock:PVD,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Dầu khí"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:a0c4cbb807fdd974c60d8818,stock:KDH,RELATED_TO,stock:NVL,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Bất động sản"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:a9807e06909d3fdaf54e7ac6,stock:GMD,RELATED_TO,stock:VSC,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Logistics"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:b0d26a6b34347a2120582803,stock:HCM,RELATED_TO,stock:SHS,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Chứng khoán"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:b1a67abe22dbc24014e1f747,stock:POW,RELATED_TO,stock:REE,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Điện"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:b2a82c724ca500531b00d169,stock:BID,RELATED_TO,stock:TCB,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Ngân hàng"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:bb9c0b656e49d6f7fa264acd,stock:SSI,RELATED_TO,stock:VND,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Chứng khoán"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:bed3fc10d8fcc343cb61a34a,stock:HSG,RELATED_TO,stock:NKG,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Thép"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:bfc8c0d973df03256617bd82,stock:MWG,RELATED_TO,stock:PNJ,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Bán lẻ"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:bfd72cd6050dce845d6ab3b4,stock:HPG,RELATED_TO,stock:NKG,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Thép"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:c2046e5e60cab1c4060cd49a,stock:DCM,RELATED_TO,stock:DGC,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Hóa chất"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:c31ae53aee9a806f3c9b9921,stock:ASM,RELATED_TO,stock:VHC,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Thủy sản"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:c3f43d61e9210618166f7420,stock:PDR,RELATED_TO,stock:VRE,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Bất động sản"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:c47dca586b0323a4f2fb102a,stock:GMD,RELATED_TO,stock:HAH,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Logistics"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:c6f4d0e666e20695101f2a06,stock:PC1,RELATED_TO,stock:REE,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Điện"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:c970971b640e796d5eb69d7d,stock:KDH,RELATED_TO,stock:VHM,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Bất động sản"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:cd08ae7d52c3f3284c38fb88,stock:HSG,RELATED_TO,stock:POM,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Thép"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:cfaded94d14c37043408323a,stock:SSI,RELATED_TO,stock:VCI,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Chứng khoán"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:d31358463d8ff6b5c23f6e7d,stock:GAS,RELATED_TO,stock:PVS,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Dầu khí"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:d3694c2af387f3486648c3d5,stock:DGW,RELATED_TO,stock:FRT,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Bán lẻ"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:d3d70b45d17e1e04b160194d,stock:DGW,RELATED_TO,stock:PNJ,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Bán lẻ"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:d4071c20428e97b29781e939,stock:SHS,RELATED_TO,stock:VCI,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Chứng khoán"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:e374f51ace644b4dc8fbbbec,stock:PDR,RELATED_TO,stock:VHM,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Bất động sản"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
